NUMANCIA|HUESCA|1.60|2.25
VALLADOLID|BARCELONA B|1.80|2.00
OVIEDO|VALLECANO|1.65|2.20
GIMNASTIC|ALMERIA|1.60|2.30
GRANADA|ALBACETE|1.80|2.00
LUGO|REUS DEPORTIU|1.50|2.60
KARLSKRONA|KRISTIANSTADS|2.10|1.60
LANDSKRONA|HUSQVARNA|2.40|1.45
KARLSKRONA|KRISTIANSTADS|2.10|1.60
LANDSKRONA|HUSQVARNA|2.40|1.45
KARLSKRONA|KRISTIANSTADS|2.10|1.60
LANDSKRONA|HUSQVARNA|2.40|1.45
MONTREAL|CHICAGO|2.35|1.55
