GUIZHOU ZHICHENG|SHANGHAI DONGYA|2,29|1,55
ALBIREX NIIGATA|VEGALTA SENDAI|1,76|1,95
GAMBA OSAKA|KASHIWA R.|1,96|1,75
SANFRECCE HIROSHIMA|KOFU|1,62|2,15
KAWASAKI F.|SAPPORO|2,19|1,60
SANGAN|OMIYA ARDIJA|1,69|2,05
URAWA RD|TOKYO|2,19|1,60
JEJU UNITED|JEONNAM D.|2,55|1,45
JEONBUK M.|GWANGJU SANGMU|2,29|1,55
SEOUL|ULSAN|1,96|1,75
SUWON BLUEWINGS|GANGWON FC|2,11|1,65
BRAGA II|SANTA CLARA|1,62|2,15
SIBIR|OLIMPIETS|1,53|2,35
ENISEY|ZENIT II|1,80|1,90
FAMALICAO|BENFICA II|1,85|1,85
HIK|NAESBY|2,06|1,60
HEIDENHEIM|DUISBURG|1,72|2,00
FORTUNA DUSSELDORF|K'LAUTERN|1,60|2,20
DINAMO DRESDEN|SANDHAUSEN|1,72|2,00
SHEFFIELD UTD|BARNSLEY|1,90|1,80
SWANSEA|MAN.UTD.|1,96|1,75
NIIGATA II|TAMPINES ROVERS|2,41|1,50
KILMARNOCK|CELTIC|2,55|1,45
HEBEI CFFC|GUOAN BEIJING|2,03|1,70
SHANGHAI SHENHUA|GUANGZHOU E.|2,70|1,40
LIAONING FC|TIANJIN TEDA|1,85|1,85
DALUM|GREVE|2,25|1,50
CHEMNITZ|OSNABRUCK|1,80|1,90
RW ERFURT|PADERBORN|1,69|2,05
HALLESCHER|UNTERHACHING|1,80|1,90
MUNSTER|MAGDEBURG|1,72|2,00
SONNENHOF|AALEN|1,69|2,05
W.BREMEN II|WEHEN|1,69|2,05
URAL|CSKA|1,60|2,20
SHINNIK|KHIMKI|-|-
DYNAMO SPB|TOMSK|1,69|2,05
TYUMEN|KRYLYA SOVETOV|1,60|2,20
KHIMKI|SHINNIK|1,62|2,15
GKS TYCHY|BYTOVIA BYTOW|1,76|1,95
BRONSHOJ|SKOVSHOVED|2,06|1,60
FREM|NAESTVED|1,98|1,65
AB KOBENHAVN|HILLEROD|2,15|1,55
ARHUS FREMAD|SYDVEST|2,06|1,60
LENS|BREST|1,62|2,15
ORENBURG|ENERGIYA V.|1,60|2,20
WOLFSBURG|DORTMUND|2,55|1,45
HERTHA|STUTTGART|1,85|1,85
HOFFENHEIM|WERDER|2,70|1,40
HAMBURGER|AUGSBURG|1,72|2,00
MAINZ|HANNOVER|1,76|1,95
ARKA GDYNIA|POGON SZCZECIN|1,76|1,95
RAPID|STURM|2,11|1,65
SOUTHAMPTON|WEST HAM|1,96|1,75
LIVERPOOL|CRYSTAL PAL.|2,41|1,50
LEICESTER|BRIGHTON|1,85|1,85
BURNLEY|WBA|1,55|2,30
BOURNEMOUTH|WATFORD|1,96|1,75
ASTON VILLA|NORWICH|1,76|1,95
BOLTON|DERBY|1,62|2,15
BRISTOL CITY|MILLWALL|1,96|1,75
GERMANY W19|FRANCE W19|1,80|1,90
VARDAR|FENERBAHCE|1,96|1,75
PAOK|OSTERSUNDS|1,62|2,15
PLZEN|AEK LARNACA|1,69|2,05
IR REYKJAVIK|GROTTA|2,11|1,65
SELFOSS|LEIKNIR|2,11|1,65
PANATHINAIKOS|ATH.BILBAO|1,55|2,30
ALTACH|MACCABI T.A.|1,55|2,30
LUDOGORETS|SUDUVA|2,41|1,50
CLUB BRUGGE|AEK|1,60|2,20
DOMZALE|OLYMPIQUE MARSEILLE|1,96|1,75
VIITORUL|SALZBURG|1,69|2,05
AJAX|ROSENBORG|2,11|1,65
LEGIA|SHERIFF TIRASPOL|1,96|1,75
OSIJEK|AUSTRIA VIENNA|1,60|2,20
MILAN|SHKENDIJA|2,55|1,45
PARTIZAN|VIDEOTON|1,90|1,80
EVERTON|HAJDUK|2,03|1,70
MARITIMO|DYNAMO KYIV|1,53|2,35
ATLETICO HUILA|CPD JUNIOR|1,53|2,35
ONCE CALDAS|DEPORTIVO TOLIMA|1,60|2,20
INDEPENDIENTE|ATLETICO TUCUMAN|1,55|2,30
MILLIONARIOS|JAGUARES C.|1,60|2,20
HOUGANG UTD.|GEYLANG UNITED|2,11|1,65
NAFTAN|DNEPR MOGILEV|1,85|1,85
SEPIDROOD RASHT|PEYKAN|1,41|2,70
TPS|E.I.F.|2,11|1,65
OPS|JARO|2,29|1,55
BOTEV PLOVDIV|CHERNO MORE|1,76|1,95
GOMEL|MINSK ISLOCH|1,60|2,20
HORSENS|AALBORG|1,80|1,90
FOOLAD|GOSTARESH|1,41|2,70
PADIDEH MASHHAD|ESTEGHLAL K.|1,41|2,70
LECH.GDANSK|SANDECJA|1,85|1,85
FAC WIEN|KAPFENBERG|2,11|1,65
NEUSTADT|WATTENS|2,19|1,60
HARTBERG|RIED|2,03|1,70
A.LUSTENAU|BW LINZ|2,19|1,60
HVIDOVRE|B93|2,15|1,55
MARIENLYST|KOLDING IF|2,37|1,45
DARMSTADT|ST.PAULI|1,76|1,95
BRAUNSCHWEIG|ERZGEBIRGE AUE|1,76|1,95
TOSNO|SKA KHABAROVSK|1,41|2,70
PODBREZOVA|RUZOMBEROK|1,72|2,00
FORTUNA K.|KARLSRUHER|1,72|2,00
SV MEPPEN|ZWICKAU|1,80|1,90
HOFFENHEIM II|STEINBACH|2,19|1,60
JONKOPINGS SODRA|ELFSBORG|1,96|1,75
ORGRYTE|IK FREJ|2,11|1,65
DEBRECEN|VASAS|1,69|2,05
ZNOJMO|FRIDEK MISTEK|2,19|1,60
AL NASSR R.|AL ETTIFAQ|2,19|1,60
OFK PIRIN|LEVSKI SOFIA|1,69|2,05
REIMS|BOURG PERONNAS|1,90|1,80
NIORT|TOURS|1,60|2,20
AUXERRE|ORLEANS|1,47|2,50
AJACCIO|PARIS|1,53|2,35
NANCY|SOCHAUX|1,60|2,20
LE HAVRE|VALENCIENNES|1,72|2,00
CLERMONT|LORIENT|1,80|1,90
GAZELEC AJACCIO|QUEVILLY|1,60|2,20
HERBIERS|LYON DUCHERE|1,60|2,20
CRETEIL|AVRANCHES|1,80|1,90
CONCARNEAU|CHAMBLY|1,60|2,20
BOULOGNE|GRENOBLE|1,55|2,30
RODEZ|LAVAL|1,55|2,30
ENTENTE|BEZIERS|1,60|2,20
RODA|VITESSE|2,03|1,70
NEC|ALMERE|2,70|1,40
MVV|GO AHEAD|1,90|1,80
FORTUNA S.|DORDRECHT|2,11|1,65
DEN BOSCH|AZ ALKMAR II|2,19|1,60
EINDHOVEN|TELSTAR|2,41|1,50
CAMBUUR|AJAX II|2,55|1,45
VOLENDAM|HELMOND|2,41|1,50
RKC WAALWIJK|EMMEN|2,19|1,60
ISTRA 1961|CIBALIA|1,69|2,05
THOR|FRAM|2,29|1,55
CHOJNICZANKA|BIELSKO BIALA|1,85|1,85
LEGNICA|ZAGLEBIE S.|1,80|1,90
ASTRA GIURGIU|CSMS IASI|1,60|2,20
LA HOYA LORCA|CULTURAL LEONESA|1,55|2,30
XAMAX|SCHAFFHAUSEN|2,41|1,50
RANDERS|SILKEBORG|1,80|1,90
SPARTA PRAHA|SLOVACKO|2,19|1,60
LEGANES|ALAVES|1,47|2,50
INNSBRUCK|LIEFERING|2,29|1,55
STANDARD|ZULTE-WAREGEM|2,03|1,70
LIERSE|ROESELARE|2,11|1,65
BAYERN|LEVERKUSEN|2,70|1,40
GERMANY W19|FRANCE W19|1,80|1,90
VARDAR|FENERBAHCE|1,96|1,75
PAOK|OSTERSUNDS|1,62|2,15
PLZEN|AEK LARNACA|1,69|2,05
IR REYKJAVIK|GROTTA|2,11|1,65
